images,name,class,pi,category,transmission,power_hp,weight_lbs,price,speed,handling,acceleration,breaking
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_389.jpg,1994 Nissan SILVIA K’S,C,600,RETRO SPORTS CARS,RWD,217,2789,25000,6.5,5.4,5.9,5.0
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_386.jpg,1993 Nissan 240SX SE,D,449,RETRO SPORTS CARS,RWD,155,2915,25000,5.9,4.8,5.1,4.6
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_224.jpg,1993 Nissan SKYLINE GT-R V-SPEC,B,620,RETRO SPORTS CARS,AWD,320,3307,85000,6.5,5.4,6.2,5.6
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_040.jpg,1992 Nissan SILVIA CLUB K’S,C,525,RETRO SPORTS CARS,RWD,202,2535,25000,6.2,4.9,5.5,4.6
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_693.jpg?v=1,1990 Nissan PULSAR GTI-R,C,598,RETRO RALLY,AWD,227,2734,250000,6.2,5.2,7.1,4.8
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_219.jpg,1987 Nissan SKYLINE GTS-R (R31),C,538,RETRO SPORTS CARS,RWD,206,2965,100000,6.4,4.9,5.7,4.6
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_167.jpg,1973 Nissan SKYLINE H/T 2000GT-R,D,494,CLASSIC SPORTS CARS,RWD,158,2524,170000,5.6,5.0,5.2,4.7
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_338.jpg,1971 Nissan SKYLINE 2000GT-R,D,455,CLASSIC SPORTS CARS,RWD,160,2425,60000,5.6,4.6,5.4,4.5
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_169.jpg,1969 Nissan FAIRLADY Z 432,D,439,CLASSIC SPORTS CARS,RWD,160,2308,150000,5.4,4.7,5.4,4.6
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_022.jpg,2010 Noble M600,S1,900,HYPERCARS,RWD,650,2756,450000,8.8,8.8,7.8,9.0
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_280.jpg,1969 Oldsmobile HURST/OLDS 442,C,520,CLASSIC MUSCLE,RWD,383,3856,65000,5.8,4.4,5.0,4.3
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_305.jpg,1984 Opel MANTA 400,A,740,RALLY MONSTERS,RWD,275,2183,100000,6.6,6.8,6.3,7.0
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_579.jpg?v=1,1963 Opel Kadett A,D,100,CULT CARS,RWD,46,1543,25000,4.2,3.9,3.8,3.8
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_020.jpg,2016 Pagani HUAYRA BC,S2,961,HYPERCARS,RWD,740,2685,1500000,8.9,9.8,8.0,10.0
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_021.jpg,2012 Pagani HUAYRA,S1,900,HYPERCARS,RWD,700,3153,1300000,8.8,8.4,7.4,8.8
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_434.jpg,2010 Pagani ZONDA R,S2,966,EXTREME TRACK TOYS,RWD,739,2535,1700000,8.2,10.0,8.2,10.0
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_435.jpg,2010 Pagani ZONDA R FORZA EDITION,S2,986,EXTREME TRACK TOYS,RWD,972,2535,1950000,8.9,10.0,8.1,10.0
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_373.jpg,2009 Pagani ZONDA CINQUE ROADSTER,S2,908,HYPERCARS,RWD,678,2857,2100000,7.8,9.5,7.4,10.0
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_538.jpg?v=2,1965 Peel Trident,D,100,CULT CARS,RWD,4,353,25000,3.0,3.0,3.2,5.4
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_073.jpg,1962 Peel P50,D,100,CULT CARS,RWD,4,311,20000,3.0,3.0,3.2,7.0
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_164.jpg,2011 Penhall THE CHOLLA,B,646,OFFROADS BUGGIES,RWD,196,2200,100000,5.1,6.4,7.2,6.3
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_744.jpg?v=1,2007 Peugeot 207 SUPER 2000,A,771,RALLY MONSTERS,AWD,280,2425,250000,6.1,7.8,7.4,8.8
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_691.jpg?v=2,1991 Peugeot 205 RALLYE,C,504,RETRO HOT HATCH,FWD,99,1742,250000,5.3,5.6,4.8,5.4
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_125.jpg,1984 Peugeot 205 T16,C,597,RETRO RALLY,AWD,200,2524,200000,5.8,5.4,6.0,5.5
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_468.jpg,1984 Peugeot 205 TURBO 16 FORZA EDITION,A,703,RALLY MONSTERS,AWD,200,2315,450000,5.8,7.1,6.3,7.0
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_281.jpg,1971 Plymouth CUDA 426 HEMI,C,560,CLASSIC MUSCLE,RWD,425,3880,160000,6.4,4.7,5.2,4.3
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_610.jpg?v=1,1970 Plymouth Hemi Cuda Convertible Barrett-Jackson Edition,B,689,CLASSIC MUSCLE,RWD,425,3965,55000,6.4,5.6,5.7,5.2
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_609.jpg?v=1,1959 Plymouth Atomic Punk Bubbletop,A,717,RODS AND CUSTOMS,RWD,451,2700,105000,7.1,5.8,6.2,4.9
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_613.jpg?v=1,1958 Plymouth FURY,C,518,RODS AND CUSTOMS,RWD,304,3596,250000,6.1,4.5,5.1,4.4
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_334.jpg,2015 Polaris RZR XP1000 EPS,D,464,OFFROADS BUGGIES,AWD,110,1530,25000,4.5,5.8,5.5,6.2
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_293.jpg,1987 Pontiac FIREBIRD TRANS AM GTA,C,505,RETRO MUSCLE,RWD,210,3483,25000,6.2,4.8,5.4,4.5
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_282.jpg,1977 Pontiac FIREBIRD TRANS AM,D,431,CLASSIC MUSCLE,RWD,201,3801,45000,6.0,4.5,5.0,4.2
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_445.jpg,1973 Pontiac FIREBIRD TRANS AM SD-455,C,536,CLASSIC MUSCLE,RWD,373,3695,61000,6.3,4.7,5.1,4.4
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_444.jpg,1969 Pontiac GTO JUDGE,C,514,CLASSIC MUSCLE,RWD,365,3622,90000,5.8,4.4,5.0,4.3
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_747.jpg?v=1,1968 Pontiac FIREBIRD,C,509,CLASSIC MUSCLE,RWD,335,3549,250000,5.9,4.4,5.0,4.3
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_600.jpg?v=1,1965 Pontiac GTO,C,514,CLASSIC MUSCLE,RWD,359,3468,48000,5.6,4.3,5.0,4.2
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_574.jpg?v=1,2019 Porsche 911 Carrera S,S1,840,MODERN SPORTS CARS,RWD,444,3340,105000,7.8,8.1,7.4,8.4
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_507.jpg,2019 Porsche 911 GT3 RS,S2,915,TRACK TOYS,RWD,513,3153,255000,8.3,9.7,8.3,10.0
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_644.jpg?v=1,2019 Porsche MACAN TURBO,A,720,SPORTS UTILITY HEROES,AWD,434,4277,250000,6.9,5.9,7.3,6.2
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_645.jpg?v=1,2018 Porsche 718 CAYMAN GTS,S1,808,MODERN SPORTS CARS,RWD,361,3135,250000,7.3,7.5,7.3,8.0
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_346.jpg,2018 Porsche 911 GT2 RS,S2,910,TRACK TOYS,RWD,690,3197,315000,8.2,8.8,8.4,9.4
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_155.jpg,2018 Porsche CAYENNE TURBO,A,769,SPORTS UTILITY HEROES,AWD,550,4795,220000,7.2,6.5,8.7,7.1
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_404.jpg,2017 Porsche PANAMERA TURBO,A,789,SUPER SALOONS,AWD,550,4398,150000,7.9,6.6,8.5,7.2
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_175.jpg,2016 Porsche 911 GT3 RS,S2,904,TRACK TOYS,RWD,493,3131,235000,8.0,9.6,8.4,10.0
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_174.jpg,2016 Porsche 911 GT3 RS PREORDER CAR,S2,998,TRACK TOYS,RWD,855,2756,235000,8.6,10.0,8.7,10.0
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_348.jpg,2016 Porsche CAYMAN GT4,S1,840,TRACK TOYS,RWD,385,2954,85000,7.5,8.3,7.8,8.8
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_395.jpg,2015 Porsche CAYMAN GTS,A,791,MODERN SPORTS CARS,RWD,340,2965,80000,7.1,7.2,7.0,7.5
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_151.jpg,2015 Porsche MACAN TURBO,A,708,SPORTS UTILITY HEROES,AWD,399,4244,105000,6.7,6.0,7.0,6.4
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_352.jpg,2014 Porsche 911 TURBO S,S1,827,MODERN SUPERCARS,AWD,560,3607,150000,8.3,6.6,9.1,7.2
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_027.jpg,2014 Porsche 918 SPYDER,S2,942,HYPERCARS,AWD,886,3693,850000,8.9,9.2,10.0,9.7
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_344.jpg,2012 Porsche 911 GT2 RS,S1,882,TRACK TOYS,RWD,611,3020,240000,8.0,8.3,8.7,8.9
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_176.jpg,2012 Porsche 911 GT3 RS 4.0,S1,847,TRACK TOYS,RWD,493,2998,200000,7.8,8.1,8.6,8.7
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_324.jpg,2012 Porsche CAYENNE TURBO,A,740,SPORTS UTILITY HEROES,AWD,500,4784,110000,7.1,6.0,7.7,6.3
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_017.jpg,2004 Porsche 911 GT3,S1,803,RETRO SUPERCARS,RWD,381,3159,65000,7.5,7.2,7.8,7.6
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_201.jpg,2003 Porsche CARRERA GT,S1,866,RETRO SUPERCARS,RWD,605,3258,400000,8.0,8.1,7.5,8.6
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_200.jpg,1998 Porsche 911 GT1 STRASSENVERSION,S1,850,RETRO SUPERCARS,RWD,536,2646,2500000,7.6,8.2,7.1,8.8
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_683.jpg?v=1,1995 Porsche 911 CARRERA 2 BY GUNTHER WERKS,S1,823,MODERN SPORTS CARS,RWD,430,2676,500000,7.2,7.6,6.3,8.0
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_368.jpg,1995 Porsche 911 GT2,A,774,RETRO SUPERCARS,RWD,424,2855,550000,7.1,6.6,7.6,7.0
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_750.jpg?v=1,1993 Porsche 928 GTS,B,698,RETRO SPORTS CARS,RWD,345,3594,250000,7.0,5.9,6.6,6.0
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_575.jpg?v=2,1993 Porsche 968 Turbo S,A,716,RETRO SPORTS CARS,RWD,304,2866,140000,6.9,6.1,6.6,8.2
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_724.jpg?v=1,1990 Porsche 911 REIMAGINED BY SINGER,S1,855,TRACK TOYS,RWD,493,2315,1800000,8.0,7.4,8.5,7.8
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_384.jpg,1989 Porsche 944 TURBO,B,659,RETRO SPORTS CARS,RWD,247,3115,35000,6.5,5.9,6.5,6.0
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_367.jpg,1987 Porsche 959,A,784,RETRO SUPERCARS,AWD,450,3190,400000,7.7,6.3,9.0,6.7
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_516.jpg?v=1,1985 Porsche #185 959 PRODRIVE RALLY RAID5,A,779,RALLY MONSTERS,AWD,394,3322,205000,6.8,6.9,8.8,7.1
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_018.jpg,1982 Porsche 911 TURBO 3.3,B,688,RETRO SUPERCARS,RWD,296,2866,150000,6.4,5.9,6.5,5.6
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_253.jpg,1973 Porsche 911 CARRERA RS,B,631,RARE CLASSICS,RWD,206,2449,200000,6.1,5.7,6.7,5.0
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_407.jpg,1971 Porsche #23 917/20,S1,861,CLASSIC RACERS,RWD,601,2004,10000000,8.3,7.1,8.0,6.6
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_646.jpg?v=1,1970 Porsche #3 917 LH,S1,868,CLASSIC RACERS,RWD,601,2044,250000,8.5,7.0,8.0,6.4
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_601.jpg?v=1,1970 Porsche 914/6,D,408,CLASSIC SPORTS CARS,RWD,125,2196,24000,5.3,4.7,5.2,4.2
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_647.jpg?v=1,1966 Porsche 906 CARRERA 6,A,748,CLASSIC RACERS,RWD,211,1360,250000,6.8,6.5,6.9,5.5
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_672.jpg?v=1,1964 Porsche 356 C CABRIOLET EMORY SPECIAL,B,687,CLASSIC SPORTS CARS,RWD,220,2150,250000,6.1,5.9,6.8,5.7
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_746.jpg?v=1,1960 Porsche 356 RSR FROM EMORY MOTORSPORT,S1,846,EXTREME TRACK TOYS,RWD,393,1951,250000,7.1,7.7,7.4,8.1
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_242.jpg,1960 Porsche 718 RS 60,A,716,CLASSIC RACERS,RWD,160,1281,1000000,6.3,6.5,6.7,5.5
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_710.jpg?v=1,1960 Porsche Welcome Pack 718 RS 60,A,800,CLASSIC RACERS,RWD,160,1281,1000000,6.6,7.4,7.2,6.5
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_520.jpg?v=1,1959 Porsche 356 A1600 SUPER,D,180,RARE CLASSICS,RWD,75,1931,240000,4.9,4.0,3.8,3.7
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_256.jpg,1957 Porsche 356A SPEEDSTER,D,185,RARE CLASSICS,RWD,60,1676,300000,4.7,4.1,4.1,3.8
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_409.jpg,1955 Porsche 550A SPYDER,D,387,CLASSIC RACERS,RWD,109,1510,600000,5.9,4.2,5.4,3.7
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_648.jpg?v=1,1951 Porsche #46 356 SL GMÜND COUPE,D,199,CLASSIC RACERS,RWD,46,1411,250000,4.6,4.8,3.9,4.6
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_732.jpg?v=1,2058 Quadra TURBO-R V-TECH,S1,890,MODERN SUPERCARS,AWD,607,2756,1000000,7.8,8.4,8.5,8.6
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_589.jpg?v=1,723 Quartz REGALIA,B,675,GT CARS,AWD,433,5622,500000,6.2,5.9,7.0,5.6
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_590.jpg?v=1,723 Quartz REGALIA TYPE-D,C,597,EXTREME OFFROAD,AWD,433,6063,500000,5.0,6.5,6.7,6.5
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_270.jpg,2015 Radical RXC TURBO,S2,958,EXTREME TRACK TOYS,RWD,454,2072,330000,7.3,10.0,8.0,10.0
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_745.jpg?v=1,2019 RAESR TACHYON SPEED,S2,969,HYPERCARS,AWD,1251,3199,1050000,8.7,8.5,6.9,8.9
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_546.jpg?v=3,2017 RAM 1500 Rebel TRX Concept,A,716,OFFROAD,AWD,575,5320,100000,6.0,6.2,7.7,6.9
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_328.jpg,2017 RAM 2500 POWER WAGON,C,518,OFFROAD,AWD,410,7044,47000,6.1,5.2,4.7,5.1
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_250.jpg,1972 Reliant SUPERVAN III,D,100,CULT CARS,RWD,32,1003,35000,3.9,3.3,4.1,3.6
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_668.jpg?v=1,2018 Renault MEGANE R.S.,A,702,SUPER HOT HATCH,FWD,275,3153,250000,6.5,7.0,6.0,7.1
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_667.jpg?v=1,2016 Renault CLIO R.S. 16 CONCEPT,A,731,SUPER HOT HATCH,FWD,270,2657,250000,6.4,7.3,6.5,7.4
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_425.jpg,2013 Renault CLIO R.S. 200 EDC,B,606,HOT HATCH,FWD,197,2685,29000,5.9,6.0,6.0,6.1
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_423.jpg,2010 Renault CLIO R.S.,C,598,HOT HATCH,FWD,197,2654,25000,5.9,5.8,5.8,5.5
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_345.jpg,2010 Renault CLIO R.S. FORZA EDITION,A,701,TRACK TOYS,FWD,197,2654,275000,5.9,7.7,6.2,7.7
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_431.jpg,2010 Renault MEGANE R.S. 250,B,666,SUPER HOT HATCH,FWD,249,3058,30000,6.3,6.4,6.1,6.5
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_666.jpg?v=1,2008 Renault MEGANE R26.R,A,704,SUPER HOT HATCH,FWD,227,2712,250000,6.2,7.0,6.3,7.2
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_665.jpg?v=1,2007 Renault CLIO RS 197,C,592,HOT HATCH,FWD,193,2734,250000,5.9,6.1,5.6,6.3
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_664.jpg?v=1,2003 Renault SPORT CLIO V6,B,627,HOT HATCH,RWD,251,3086,250000,6.3,5.9,5.9,5.6
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_262.jpg,1993 Renault CLIO WILLIAMS,C,502,RETRO HOT HATCH,FWD,142,2233,30000,5.6,5.2,5.7,4.9
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_300.jpg,1980 Renault 5 TURBO,C,512,RETRO RALLY,RWD,157,2138,120000,5.5,5.0,6.3,4.8
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_134.jpg,1980 Renault 5 TURBO FORZA EDITION,B,675,RALLY MONSTERS,RWD,157,2138,316000,5.5,8.0,6.3,7.5
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_467.jpg,1973 Renault ALPINE A110 1600S,C,522,CLASSIC RALLY,RWD,123,1576,98000,5.9,5.1,5.8,4.6
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_627.jpg?v=1,2019 Rimac CONCEPT TWO,S2,994,HYPERCARS,AWD,1887,4299,2000000,9.3,8.1,10.0,8.5
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_482.jpg,2016 RJ Anderson #37 POLARIS RZR-ROCKSTAR ENERGY,S1,815,EXTREME OFFROAD,RWD,850,3750,500000,6.6,6.7,6.2,6.5
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_656.jpg?v=1,2010 Rossion Q1,S1,855,MODERN SUPERCARS,RWD,451,2674,250000,7.5,8.3,7.6,8.7
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_677.jpg?v=1,1984 Rover SD1 Vitesse,D,498,RETRO SALOONS,RWD,190,3197,250000,5.8,5.1,5.0,4.7
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_753.jpg?v=1,2018 Saleen S1,S1,837,MODERN SUPERCARS,RWD,451,2685,250000,7.0,8.0,7.9,8.5
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_550.jpg?v=1,2010 Saleen S5S Raptor,S1,873,MODERN SUPERCARS,RWD,650,3364,180000,8.4,8.0,7.9,8.3
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_014.jpg,2004 Saleen S7,S1,879,RETRO SUPERCARS,RWD,575,2756,388000,8.3,8.2,7.8,8.4
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_737.jpg?v=1,2012 Shelby 1000,A,782,MODERN MUSCLE,RWD,920,3799,105000,8.7,6.0,6.2,6.3
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_422.jpg,1965 Shelby COBRA 427 S/C,B,700,RARE CLASSICS,RWD,425,2350,2100000,6.6,5.4,5.9,4.8
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_240.jpg,1965 Shelby COBRA DAYTONA COUPE,B,645,CLASSIC RACERS,RWD,390,2299,8000000,7.3,5.0,5.5,4.8
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_604.jpg?v=1,1963 Shelby Monaco King Cobra,S1,837,CLASSIC RACERS,RWD,400,1300,550000,7.4,7.2,7.1,6.5
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_355.jpg,2016 Spania GTA GTA SPANO,S2,931,MODERN SUPERCARS,RWD,912,3197,800000,9.0,8.7,7.7,9.3
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_714.jpg?v=1,2016 Subaru  Welcome Pack  #199 WRX STI VT15R RALLY CAR,A,800,RALLY MONSTERS,AWD,366,2899,300000,6.1,7.3,9.2,7.7
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_470.jpg,2016 Subaru #199 WRX STI VT15R RALLY CAR,A,762,RALLY MONSTERS,AWD,330,2899,300000,5.9,7.7,8.8,8.0
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_135.jpg,2015 Subaru WRX STI,B,693,MODERN RALLY,AWD,304,3386,42000,6.7,6.0,7.0,6.1
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_227.jpg,2013 Subaru BRZ,C,562,MODERN SPORTS CARS,RWD,200,2765,32000,6.4,5.2,5.8,4.7
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_473.jpg,2011 Subaru WRX STI,B,682,MODERN RALLY,AWD,304,3384,33000,6.7,6.0,6.7,6.0
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_136.jpg,2008 Subaru IMPREZA WRX STI,B,681,MODERN RALLY,AWD,304,3395,31000,6.4,6.0,6.9,6.1
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_311.jpg,2005 Subaru IMPREZA WRX STI,B,694,MODERN RALLY,AWD,311,3316,51000,6.7,5.9,7.7,5.5
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_310.jpg,2004 Subaru IMPREZA WRX STI,B,670,MODERN RALLY,AWD,277,3269,28000,6.6,5.8,7.5,5.5
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_124.jpg,1998 Subaru IMPREZA 22B STI,B,650,RETRO RALLY,AWD,276,2800,110000,6.4,6.0,6.6,5.5
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_301.jpg,1990 Subaru LEGACY RS,C,503,RETRO RALLY,AWD,217,2989,25000,6.1,4.8,5.6,4.9
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_337.jpg,1967 Sunbeam TIGER,D,500,CLASSIC SPORTS CARS,RWD,200,2560,65000,5.8,4.5,5.6,4.5
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_129.jpg,1979 Talbot SUNBEAM LOTUS,D,469,CLASSIC RALLY,RWD,148,2116,25000,5.3,4.6,5.4,4.7
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_226.jpg,2017 TAMO RACEMO,C,577,MODERN SPORTS CARS,RWD,188,2293,600000,5.9,5.7,6.1,5.6
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_156.jpg,2014 Terradyne GURKHA LAPV,D,223,OFFROAD,AWD,299,16499,450000,5.0,5.1,3.5,5.3
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_638.jpg?v=1,2018 Top Gear TRACK-TOR,C,577,EXTREME OFFROAD,RWD,500,5501,250000,5.2,6.9,6.8,5.9
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_320.jpg,2016 Toyota LAND CRUISER ARCTIC TRUCKS AT37,D,444,EXTREME OFFROAD,AWD,161,4993,83000,5.0,6.3,4.3,5.3
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_719.jpg?v=1,2013 Toyota GT86,C,562,MODERN SPORTS CARS,RWD,197,2734,250000,6.2,5.2,5.8,5.1
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_146.jpg,2007 Toyota HILUX ARCTIC TRUCKS AT38,C,516,EXTREME OFFROAD,AWD,169,4740,55000,5.0,6.7,4.6,5.7
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_669.jpg?v=1,1998 Toyota SUPRA RZ,B,693,RETRO SPORTS CARS,RWD,321,3329,250000,7.1,6.1,6.2,5.6
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_696.jpg?v=1,1995 Toyota MR2 GT,B,621,RETRO SPORTS CARS,RWD,241,2657,250000,6.8,5.3,6.6,4.8
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_688.jpg?v=1,1994 Toyota CELICA GT-FOUR ST205,C,595,RETRO RALLY,AWD,255,3175,250000,6.8,5.1,6.7,5.0
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_150.jpg,1993 Toyota #1 T100 BAJA TRUCK,A,732,EXTREME OFFROAD,RWD,359,3999,500000,5.6,6.6,7.4,6.5
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_712.jpg?v=1,1993 Toyota Welcome Pack #1 T100 BAJA TRUCK,A,800,EXTREME OFFROAD,RWD,469,3999,500000,7.1,7.1,8.6,6.6
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_689.jpg?v=1,1992 Toyota CELICA GT-FOUR RC ST185,C,577,RETRO RALLY,AWD,232,3219,250000,6.5,5.2,6.3,5.1
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_686.jpg?v=1,1992 Toyota SUPRA 2.0 GT TWIN TURBO,C,543,RETRO SPORTS CARS,RWD,207,3329,250000,6.2,5.1,5.8,4.7
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_697.jpg?v=1,1989 Toyota MR2 SC,D,481,RETRO SPORTS CARS,RWD,145,2619,250000,5.9,4.9,5.6,4.7
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_671.jpg?v=1,1985 Toyota SPRINTER TRUENO GT APEX,D,444,RETRO SPORTS CARS,RWD,129,2094,250000,5.4,4.7,5.6,4.5
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_694.jpg?v=1,1974 Toyota CELICA GT,D,312,CLASSIC SPORTS CARS,RWD,97,2392,250000,5.1,4.5,4.6,4.4
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_695.jpg?v=1,1974 Toyota COROLLA SR5,D,290,CULT CARS,RWD,89,2066,250000,4.8,4.5,4.2,4.5
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_681.jpg?v=1,1969 Toyota 2000 GT,D,447,CLASSIC SPORTS CARS,RWD,150,2551,750000,6.0,4.6,5.5,4.4
